date,row,col,lon,lat,rain_mm
2022-04-05,8,8,99.075000,30.425000,9.182184
2022-04-05,8,9,99.125000,30.425000,8.527210
2022-04-05,8,10,99.175000,30.425000,9.821898
2022-04-05,9,0,98.675000,30.375000,17.813606
2022-04-05,9,1,98.725000,30.375000,12.221697
2022-04-05,9,2,98.775000,30.375000,12.709783
2022-04-05,9,3,98.825000,30.375000,12.290757
2022-04-05,9,4,98.875000,30.375000,11.077085
2022-04-05,9,5,98.925000,30.375000,6.292345
2022-04-05,9,6,98.975000,30.375000,6.028720
2022-04-05,9,7,99.025000,30.375000,6.621214
2022-04-05,9,8,99.075000,30.375000,10.823160
2022-04-05,9,9,99.125000,30.375000,11.060253
2022-04-05,9,10,99.175000,30.375000,11.829943
2022-04-05,10,0,98.675000,30.325000,14.927402
2022-04-05,10,1,98.725000,30.325000,13.728716
2022-04-05,10,2,98.775000,30.325000,9.533323
2022-04-05,10,3,98.825000,30.325000,9.204713
2022-04-05,10,4,98.875000,30.325000,7.455109
2022-04-05,10,5,98.925000,30.325000,3.665348
2022-04-05,10,6,98.975000,30.325000,7.992574
2022-04-05,10,7,99.025000,30.325000,9.533072
2022-04-05,10,8,99.075000,30.325000,12.926006
2022-04-05,10,9,99.125000,30.325000,10.695252
2022-04-05,10,10,99.175000,30.325000,10.811074
2022-04-06,0,0,98.675000,30.825000,0.000000
2022-04-06,0,1,98.725000,30.825000,0.000000
2022-04-06,0,2,98.775000,30.825000,0.000000
2022-04-06,0,3,98.825000,30.825000,0.000000
2022-04-06,0,4,98.875000,30.825000,0.000000
2022-04-06,0,5,98.925000,30.825000,0.000000
2022-04-06,0,6,98.975000,30.825000,0.000000
2022-04-06,0,7,99.025000,30.825000,0.000000
2022-04-06,0,8,99.075000,30.825000,0.000000
2022-04-06,0,9,99.125000,30.825000,0.000000
2022-04-06,0,10,99.175000,30.825000,0.000000
2022-04-06,1,0,98.675000,30.775000,0.000000
2022-04-06,1,1,98.725000,30.775000,0.000000
2022-04-06,1,2,98.775000,30.775000,0.000000
2022-04-06,1,3,98.825000,30.775000,0.000000
2022-04-06,1,4,98.875000,30.775000,0.000000
2022-04-06,1,5,98.925000,30.775000,0.000000
2022-04-06,1,6,98.975000,30.775000,0.000000
2022-04-06,1,7,99.025000,30.775000,0.000000
2022-04-06,1,8,99.075000,30.775000,0.000000
2022-04-06,1,9,99.125000,30.775000,0.000000
2022-04-06,1,10,99.175000,30.775000,0.000000
2022-04-06,2,0,98.675000,30.725000,0.000000
2022-04-06,2,1,98.725000,30.725000,0.000000
2022-04-06,2,2,98.775000,30.725000,0.000000
2022-04-06,2,3,98.825000,30.725000,0.000000
2022-04-06,2,4,98.875000,30.725000,0.000000
2022-04-06,2,5,98.925000,30.725000,0.000000
2022-04-06,2,6,98.975000,30.725000,0.000000
2022-04-06,2,7,99.025000,30.725000,0.000000
2022-04-06,2,8,99.075000,30.725000,0.000000
2022-04-06,2,9,99.125000,30.725000,0.000000
2022-04-06,2,10,99.175000,30.725000,0.000000
2022-04-06,3,0,98.675000,30.675000,0.000000
2022-04-06,3,1,98.725000,30.675000,0.000000
2022-04-06,3,2,98.775000,30.675000,0.000000
2022-04-06,3,3,98.825000,30.675000,0.000000
2022-04-06,3,4,98.875000,30.675000,0.000000
2022-04-06,3,5,98.925000,30.675000,0.000000
2022-04-06,3,6,98.975000,30.675000,0.000000
2022-04-06,3,7,99.025000,30.675000,0.000000
2022-04-06,3,8,99.075000,30.675000,0.000000
2022-04-06,3,9,99.125000,30.675000,0.000000
2022-04-06,3,10,99.175000,30.675000,0.000000
2022-04-06,4,0,98.675000,30.625000,0.000000
2022-04-06,4,1,98.725000,30.625000,0.000000
2022-04-06,4,2,98.775000,30.625000,0.000000
2022-04-06,4,3,98.825000,30.625000,0.000000
2022-04-06,4,4,98.875000,30.625000,0.000000
2022-04-06,4,5,98.925000,30.625000,0.000000
2022-04-06,4,6,98.975000,30.625000,0.000000
2022-04-06,4,7,99.025000,30.625000,0.000000
2022-04-06,4,8,99.075000,30.625000,0.000000
2022-04-06,4,9,99.125000,30.625000,0.000000
2022-04-06,4,10,99.175000,30.625000,0.000000
2022-04-06,5,0,98.675000,30.575000,0.000000
2022-04-06,5,1,98.725000,30.575000,0.000000
2022-04-06,5,2,98.775000,30.575000,0.000000
2022-04-06,5,3,98.825000,30.575000,0.000000
2022-04-06,5,4,98.875000,30.575000,0.000000
2022-04-06,5,5,98.925000,30.575000,0.000000
2022-04-06,5,6,98.975000,30.575000,0.000000
2022-04-06,5,7,99.025000,30.575000,0.000000
2022-04-06,5,8,99.075000,30.575000,0.000000
2022-04-06,5,9,99.125000,30.575000,0.000000
2022-04-06,5,10,99.175000,30.575000,0.000000
2022-04-06,6,0,98.675000,30.525000,0.000000
2022-04-06,6,1,98.725000,30.525000,0.000000
2022-04-06,6,2,98.775000,30.525000,0.000000
2022-04-06,6,3,98.825000,30.525000,0.000000
2022-04-06,6,4,98.875000,30.525000,0.000000
2022-04-06,6,5,98.925000,30.525000,0.000000
2022-04-06,6,6,98.975000,30.525000,0.000000
2022-04-06,6,7,99.025000,30.525000,0.000000
2022-04-06,6,8,99.075000,30.525000,0.000000
2022-04-06,6,9,99.125000,30.525000,0.000000
2022-04-06,6,10,99.175000,30.525000,0.000000
2022-04-06,7,0,98.675000,30.475000,0.000000
2022-04-06,7,1,98.725000,30.475000,0.000000
2022-04-06,7,2,98.775000,30.475000,0.000000
2022-04-06,7,3,98.825000,30.475000,0.000000
2022-04-06,7,4,98.875000,30.475000,0.000000
2022-04-06,7,5,98.925000,30.475000,0.000000
2022-04-06,7,6,98.975000,30.475000,0.000000
2022-04-06,7,7,99.025000,30.475000,0.000000
2022-04-06,7,8,99.075000,30.475000,0.000000
2022-04-06,7,9,99.125000,30.475000,0.000000
2022-04-06,7,10,99.175000,30.475000,0.000000
2022-04-06,8,0,98.675000,30.425000,0.000000
2022-04-06,8,1,98.725000,30.425000,0.000000
2022-04-06,8,2,98.775000,30.425000,0.000000
2022-04-06,8,3,98.825000,30.425000,0.000000
2022-04-06,8,4,98.875000,30.425000,0.000000
2022-04-06,8,5,98.925000,30.425000,0.000000
2022-04-06,8,6,98.975000,30.425000,0.000000
2022-04-06,8,7,99.025000,30.425000,0.000000
2022-04-06,8,8,99.075000,30.425000,0.000000
2022-04-06,8,9,99.125000,30.425000,0.000000
2022-04-06,8,10,99.175000,30.425000,0.000000
2022-04-06,9,0,98.675000,30.375000,0.000000
2022-04-06,9,1,98.725000,30.375000,0.000000
2022-04-06,9,2,98.775000,30.375000,0.000000
2022-04-06,9,3,98.825000,30.375000,0.000000
2022-04-06,9,4,98.875000,30.375000,0.000000
2022-04-06,9,5,98.925000,30.375000,0.000000
2022-04-06,9,6,98.975000,30.375000,0.000000
2022-04-06,9,7,99.025000,30.375000,0.000000
2022-04-06,9,8,99.075000,30.375000,0.000000
2022-04-06,9,9,99.125000,30.375000,0.000000
2022-04-06,9,10,99.175000,30.375000,0.000000
2022-04-06,10,0,98.675000,30.325000,0.000000
2022-04-06,10,1,98.725000,30.325000,0.000000
2022-04-06,10,2,98.775000,30.325000,0.000000
2022-04-06,10,3,98.825000,30.325000,0.000000
2022-04-06,10,4,98.875000,30.325000,0.000000
2022-04-06,10,5,98.925000,30.325000,0.000000
2022-04-06,10,6,98.975000,30.325000,0.000000
2022-04-06,10,7,99.025000,30.325000,0.000000
2022-04-06,10,8,99.075000,30.325000,0.000000
2022-04-06,10,9,99.125000,30.325000,0.000000
2022-04-06,10,10,99.175000,30.325000,0.000000
2022-04-07,0,0,98.675000,30.825000,1.786852
2022-04-07,0,1,98.725000,30.825000,2.442620
2022-04-07,0,2,98.775000,30.825000,0.000000
2022-04-07,0,3,98.825000,30.825000,0.000000
2022-04-07,0,4,98.875000,30.825000,0.000000
2022-04-07,0,5,98.925000,30.825000,0.000000
2022-04-07,0,6,98.975000,30.825000,1.141487
2022-04-07,0,7,99.025000,30.825000,1.125423
2022-04-07,0,8,99.075000,30.825000,2.067300
2022-04-07,0,9,99.125000,30.825000,0.310987
2022-04-07,0,10,99.175000,30.825000,0.291774
2022-04-07,1,0,98.675000,30.775000,0.000000
2022-04-07,1,1,98.725000,30.775000,0.000000
2022-04-07,1,2,98.775000,30.775000,0.000000
2022-04-07,1,3,98.825000,30.775000,0.000000
2022-04-07,1,4,98.875000,30.775000,0.000000
2022-04-07,1,5,98.925000,30.775000,0.000000
2022-04-07,1,6,98.975000,30.775000,0.000000
2022-04-07,1,7,99.025000,30.775000,0.000000
2022-04-07,1,8,99.075000,30.775000,0.614151
2022-04-07,1,9,99.125000,30.775000,0.000000
2022-04-07,1,10,99.175000,30.775000,0.672033
2022-04-07,2,0,98.675000,30.725000,0.000000
2022-04-07,2,1,98.725000,30.725000,0.000000
2022-04-07,2,2,98.775000,30.725000,0.000000
2022-04-07,2,3,98.825000,30.725000,0.000000
2022-04-07,2,4,98.875000,30.725000,0.000000
2022-04-07,2,5,98.925000,30.725000,0.000000
2022-04-07,2,6,98.975000,30.725000,0.000000
2022-04-07,2,7,99.025000,30.725000,0.000000
2022-04-07,2,8,99.075000,30.725000,0.498110
2022-04-07,2,9,99.125000,30.725000,0.000000
2022-04-07,2,10,99.175000,30.725000,0.000000
2022-04-07,3,0,98.675000,30.675000,0.000000
2022-04-07,3,1,98.725000,30.675000,0.000000
2022-04-07,3,2,98.775000,30.675000,0.000000
2022-04-07,3,3,98.825000,30.675000,0.000000
2022-04-07,3,4,98.875000,30.675000,0.000000
2022-04-07,3,5,98.925000,30.675000,0.000000
2022-04-07,3,6,98.975000,30.675000,0.000000
2022-04-07,3,7,99.025000,30.675000,0.000000
2022-04-07,3,8,99.075000,30.675000,0.000000
2022-04-07,3,9,99.125000,30.675000,0.000000
2022-04-07,3,10,99.175000,30.675000,0.000000
2022-04-07,4,0,98.675000,30.625000,0.000000
2022-04-07,4,1,98.725000,30.625000,0.000000
2022-04-07,4,2,98.775000,30.625000,0.000000
2022-04-07,4,3,98.825000,30.625000,0.000000
2022-04-07,4,4,98.875000,30.625000,0.000000
2022-04-07,4,5,98.925000,30.625000,0.000000
2022-04-07,4,6,98.975000,30.625000,0.000000
2022-04-07,4,7,99.025000,30.625000,0.000000
2022-04-07,4,8,99.075000,30.625000,0.000000
2022-04-07,4,9,99.125000,30.625000,0.000000
2022-04-07,4,10,99.175000,30.625000,0.000000
2022-04-07,5,0,98.675000,30.575000,0.000000
2022-04-07,5,1,98.725000,30.575000,0.000000
2022-04-07,5,2,98.775000,30.575000,0.000000
2022-04-07,5,3,98.825000,30.575000,0.000000
2022-04-07,5,4,98.875000,30.575000,0.000000
2022-04-07,5,5,98.925000,30.575000,0.000000
2022-04-07,5,6,98.975000,30.575000,0.000000
2022-04-07,5,7,99.025000,30.575000,0.000000
2022-04-07,5,8,99.075000,30.575000,0.000000
2022-04-07,5,9,99.125000,30.575000,0.000000
2022-04-07,5,10,99.175000,30.575000,0.000000
2022-04-07,6,0,98.675000,30.525000,3.415454
2022-04-07,6,1,98.725000,30.525000,0.000000
2022-04-07,6,2,98.775000,30.525000,0.000000
2022-04-07,6,3,98.825000,30.525000,0.000000
2022-04-07,6,4,98.875000,30.525000,0.000000
2022-04-07,6,5,98.925000,30.525000,0.000000
2022-04-07,6,6,98.975000,30.525000,0.000000
2022-04-07,6,7,99.025000,30.525000,0.000000
2022-04-07,6,8,99.075000,30.525000,0.000000
2022-04-07,6,9,99.125000,30.525000,0.000000
2022-04-07,6,10,99.175000,30.525000,0.000000
2022-04-07,7,0,98.675000,30.475000,0.000000
2022-04-07,7,1,98.725000,30.475000,0.000000
2022-04-07,7,2,98.775000,30.475000,0.000000
2022-04-07,7,3,98.825000,30.475000,0.000000
2022-04-07,7,4,98.875000,30.475000,0.000000
2022-04-07,7,5,98.925000,30.475000,0.000000
2022-04-07,7,6,98.975000,30.475000,0.000000
2022-04-07,7,7,99.025000,30.475000,0.000000
2022-04-07,7,8,99.075000,30.475000,0.000000
2022-04-07,7,9,99.125000,30.475000,0.000000
2022-04-07,7,10,99.175000,30.475000,0.000000
2022-04-07,8,0,98.675000,30.425000,2.135072
2022-04-07,8,1,98.725000,30.425000,0.000000
2022-04-07,8,2,98.775000,30.425000,0.000000
2022-04-07,8,3,98.825000,30.425000,0.000000
2022-04-07,8,4,98.875000,30.425000,0.000000
2022-04-07,8,5,98.925000,30.425000,0.000000
2022-04-07,8,6,98.975000,30.425000,0.000000
2022-04-07,8,7,99.025000,30.425000,0.000000
2022-04-07,8,8,99.075000,30.425000,0.000000
2022-04-07,8,9,99.125000,30.425000,0.000000
2022-04-07,8,10,99.175000,30.425000,0.000000
2022-04-07,9,0,98.675000,30.375000,3.614299
2022-04-07,9,1,98.725000,30.375000,3.106683
2022-04-07,9,2,98.775000,30.375000,0.000000
2022-04-07,9,3,98.825000,30.375000,0.000000
2022-04-07,9,4,98.875000,30.375000,0.000000
2022-04-07,9,5,98.925000,30.375000,0.000000
2022-04-07,9,6,98.975000,30.375000,0.000000
2022-04-07,9,7,99.025000,30.375000,0.000000
2022-04-07,9,8,99.075000,30.375000,0.000000
2022-04-07,9,9,99.125000,30.375000,0.000000
2022-04-07,9,10,99.175000,30.375000,0.000000
2022-04-07,10,0,98.675000,30.325000,0.000000
2022-04-07,10,1,98.725000,30.325000,2.450751
2022-04-07,10,2,98.775000,30.325000,0.000000
2022-04-07,10,3,98.825000,30.325000,0.000000
2022-04-07,10,4,98.875000,30.325000,0.000000
2022-04-07,10,5,98.925000,30.325000,0.000000
2022-04-07,10,6,98.975000,30.325000,1.356166
2022-04-07,10,7,99.025000,30.325000,0.000000
2022-04-07,10,8,99.075000,30.325000,0.000000
2022-04-07,10,9,99.125000,30.325000,0.000000
2022-04-07,10,10,99.175000,30.325000,0.000000
2022-04-08,0,0,98.675000,30.825000,7.147407
2022-04-08,0,1,98.725000,30.825000,4.885240
2022-04-08,0,2,98.775000,30.825000,5.110853
2022-04-08,0,3,98.825000,30.825000,6.453981
2022-04-08,0,4,98.875000,30.825000,5.047795
2022-04-08,0,5,98.925000,30.825000,3.238479
2022-04-08,0,6,98.975000,30.825000,3.424463
2022-04-08,0,7,99.025000,30.825000,3.376270
2022-04-08,0,8,99.075000,30.825000,3.100950
2022-04-08,0,9,99.125000,30.825000,0.932962
2022-04-08,0,10,99.175000,30.825000,0.875322
2022-04-08,1,0,98.675000,30.775000,7.390825
2022-04-08,1,1,98.725000,30.775000,7.238707
2022-04-08,1,2,98.775000,30.775000,3.506785
2022-04-08,1,3,98.825000,30.775000,4.363282
2022-04-08,1,4,98.875000,30.775000,3.545209
2022-04-08,1,5,98.925000,30.775000,2.591619
2022-04-08,1,6,98.975000,30.775000,2.126636
2022-04-08,1,7,99.025000,30.775000,2.217487
2022-04-08,1,8,99.075000,30.775000,1.842455
2022-04-08,1,9,99.125000,30.775000,2.893438
2022-04-08,1,10,99.175000,30.775000,2.016099
2022-04-08,2,0,98.675000,30.725000,7.271876
2022-04-08,2,1,98.725000,30.725000,8.275259
2022-04-08,2,2,98.775000,30.725000,3.582637
2022-04-08,2,3,98.825000,30.725000,4.484535
2022-04-08,2,4,98.875000,30.725000,3.722950
2022-04-08,2,5,98.925000,30.725000,2.164794
2022-04-08,2,6,98.975000,30.725000,1.690938
2022-04-08,2,7,99.025000,30.725000,2.081541
2022-04-08,2,8,99.075000,30.725000,1.494331
2022-04-08,2,9,99.125000,30.725000,1.881465
2022-04-08,2,10,99.175000,30.725000,1.884112
2022-04-08,3,0,98.675000,30.675000,6.224723
2022-04-08,3,1,98.725000,30.675000,4.762093
2022-04-08,3,2,98.775000,30.675000,4.600882
2022-04-08,3,3,98.825000,30.675000,4.458007
2022-04-08,3,4,98.875000,30.675000,3.835185
2022-04-08,3,5,98.925000,30.675000,2.253128
2022-04-08,3,6,98.975000,30.675000,2.116941
2022-04-08,3,7,99.025000,30.675000,1.918517
2022-04-08,3,8,99.075000,30.675000,1.787149
2022-04-08,3,9,99.125000,30.675000,1.704265
2022-04-08,3,10,99.175000,30.675000,1.400168
2022-04-08,4,0,98.675000,30.625000,6.554599
2022-04-08,4,1,98.725000,30.625000,6.055851
2022-04-08,4,2,98.775000,30.625000,2.983607
2022-04-08,4,3,98.825000,30.625000,2.950306
2022-04-08,4,4,98.875000,30.625000,2.891536
2022-04-08,4,5,98.925000,30.625000,2.316557
2022-04-08,4,6,98.975000,30.625000,2.195509
2022-04-08,4,7,99.025000,30.625000,2.236103
2022-04-08,4,8,99.075000,30.625000,1.460084
2022-04-08,4,9,99.125000,30.625000,1.780570
2022-04-08,4,10,99.175000,30.625000,2.138131
2022-04-08,5,0,98.675000,30.575000,8.336529
2022-04-08,5,1,98.725000,30.575000,8.553982
2022-04-08,5,2,98.775000,30.575000,3.232198
2022-04-08,5,3,98.825000,30.575000,3.744051
2022-04-08,5,4,98.875000,30.575000,3.453834
2022-04-08,5,5,98.925000,30.575000,3.299796
2022-04-08,5,6,98.975000,30.575000,3.865308
2022-04-08,5,7,99.025000,30.575000,3.853533
2022-04-08,5,8,99.075000,30.575000,2.545929
2022-04-08,5,9,99.125000,30.575000,1.527954
2022-04-08,5,10,99.175000,30.575000,0.897935
2022-04-08,6,0,98.675000,30.525000,6.830909
2022-04-08,6,1,98.725000,30.525000,10.135592
2022-04-08,6,2,98.775000,30.525000,3.790249
2022-04-08,6,3,98.825000,30.525000,3.882735
2022-04-08,6,4,98.875000,30.525000,3.567229
2022-04-08,6,5,98.925000,30.525000,3.755259
2022-04-08,6,6,98.975000,30.525000,4.839728
2022-04-08,6,7,99.025000,30.525000,3.316741
2022-04-08,6,8,99.075000,30.525000,2.126557
2022-04-08,6,9,99.125000,30.525000,0.662184
2022-04-08,6,10,99.175000,30.525000,0.898274
2022-04-08,7,0,98.675000,30.475000,11.359089
2022-04-08,7,1,98.725000,30.475000,11.763906
2022-04-08,7,2,98.775000,30.475000,5.655883
2022-04-08,7,3,98.825000,30.475000,3.347900
2022-04-08,7,4,98.875000,30.475000,3.143793
2022-04-08,7,5,98.925000,30.475000,3.890268
2022-04-08,7,6,98.975000,30.475000,1.843263
2022-04-08,7,7,99.025000,30.475000,2.421694
2022-04-08,7,8,99.075000,30.475000,1.768585
2022-04-08,7,9,99.125000,30.475000,0.851916
2022-04-08,7,10,99.175000,30.475000,0.751225
2022-04-08,8,0,98.675000,30.425000,6.405217
2022-04-08,8,1,98.725000,30.425000,7.989646
2022-04-08,8,2,98.775000,30.425000,7.851440
2022-04-08,8,3,98.825000,30.425000,6.060479
2022-04-08,8,4,98.875000,30.425000,3.917041
2022-04-08,8,5,98.925000,30.425000,1.383976
2022-04-08,8,6,98.975000,30.425000,0.957193
2022-04-08,8,7,99.025000,30.425000,1.387409
2022-04-08,8,8,99.075000,30.425000,1.782753
2022-04-08,8,9,99.125000,30.425000,1.095155
2022-04-08,8,10,99.175000,30.425000,1.365218
2022-04-08,9,0,98.675000,30.375000,0.000000
2022-04-08,9,1,98.725000,30.375000,0.000000
2022-04-08,9,2,98.775000,30.375000,0.000000
2022-04-08,9,3,98.825000,30.375000,5.265284
2022-04-08,9,4,98.875000,30.375000,2.758050
2022-04-08,9,5,98.925000,30.375000,2.405277
2022-04-08,9,6,98.975000,30.375000,1.180785
2022-04-08,9,7,99.025000,30.375000,1.457889
2022-04-08,9,8,99.075000,30.375000,0.000000
2022-04-08,9,9,99.125000,30.375000,0.000000
2022-04-08,9,10,99.175000,30.375000,0.000000
2022-04-08,10,0,98.675000,30.325000,0.000000
2022-04-08,10,1,98.725000,30.325000,0.000000
2022-04-08,10,2,98.775000,30.325000,0.000000
2022-04-08,10,3,98.825000,30.325000,0.000000
2022-04-08,10,4,98.875000,30.325000,1.942828
2022-04-08,10,5,98.925000,30.325000,0.845553
2022-04-08,10,6,98.975000,30.325000,0.000000
2022-04-08,10,7,99.025000,30.325000,0.000000
2022-04-08,10,8,99.075000,30.325000,0.000000
2022-04-08,10,9,99.125000,30.325000,2.159766
2022-04-08,10,10,99.175000,30.325000,4.540679
2022-04-09,0,0,98.675000,30.825000,0.000000
2022-04-09,0,1,98.725000,30.825000,0.000000
2022-04-09,0,2,98.775000,30.825000,0.000000
2022-04-09,0,3,98.825000,30.825000,0.000000
2022-04-09,0,4,98.875000,30.825000,0.000000
2022-04-09,0,5,98.925000,30.825000,0.000000
2022-04-09,0,6,98.975000,30.825000,0.000000
2022-04-09,0,7,99.025000,30.825000,0.000000
2022-04-09,0,8,99.075000,30.825000,0.000000
2022-04-09,0,9,99.125000,30.825000,0.000000
2022-04-09,0,10,99.175000,30.825000,0.000000
2022-04-09,1,0,98.675000,30.775000,0.000000
2022-04-09,1,1,98.725000,30.775000,0.000000
2022-04-09,1,2,98.775000,30.775000,0.000000
2022-04-09,1,3,98.825000,30.775000,0.000000
2022-04-09,1,4,98.875000,30.775000,0.000000
2022-04-09,1,5,98.925000,30.775000,0.000000
2022-04-09,1,6,98.975000,30.775000,0.000000
2022-04-09,1,7,99.025000,30.775000,0.000000
2022-04-09,1,8,99.075000,30.775000,0.000000
2022-04-09,1,9,99.125000,30.775000,0.000000
2022-04-09,1,10,99.175000,30.775000,0.000000
2022-04-09,2,0,98.675000,30.725000,0.000000
2022-04-09,2,1,98.725000,30.725000,0.000000
2022-04-09,2,2,98.775000,30.725000,0.000000
2022-04-09,2,3,98.825000,30.725000,0.000000
2022-04-09,2,4,98.875000,30.725000,0.000000
2022-04-09,2,5,98.925000,30.725000,0.000000
2022-04-09,2,6,98.975000,30.725000,0.000000
2022-04-09,2,7,99.025000,30.725000,0.000000
2022-04-09,2,8,99.075000,30.725000,0.498110
2022-04-09,2,9,99.125000,30.725000,0.627155
2022-04-09,2,10,99.175000,30.725000,0.628037
2022-04-09,3,0,98.675000,30.675000,0.000000
2022-04-09,3,1,98.725000,30.675000,1.190523
2022-04-09,3,2,98.775000,30.675000,1.150221
2022-04-09,3,3,98.825000,30.675000,0.000000
2022-04-09,3,4,98.875000,30.675000,0.000000
2022-04-09,3,5,98.925000,30.675000,0.000000
2022-04-09,3,6,98.975000,30.675000,0.000000
2022-04-09,3,7,99.025000,30.675000,0.639506
2022-04-09,3,8,99.075000,30.675000,0.595716
2022-04-09,3,9,99.125000,30.675000,0.568088
2022-04-09,3,10,99.175000,30.675000,0.466723
2022-04-09,4,0,98.675000,30.625000,0.000000
2022-04-09,4,1,98.725000,30.625000,0.000000
2022-04-09,4,2,98.775000,30.625000,0.000000
2022-04-09,4,3,98.825000,30.625000,0.000000
2022-04-09,4,4,98.875000,30.625000,0.000000
2022-04-09,4,5,98.925000,30.625000,0.000000
2022-04-09,4,6,98.975000,30.625000,0.731836
2022-04-09,4,7,99.025000,30.625000,0.745368
2022-04-09,4,8,99.075000,30.625000,0.486695
2022-04-09,4,9,99.125000,30.625000,0.890285
2022-04-09,4,10,99.175000,30.625000,0.712710
2022-04-09,5,0,98.675000,30.575000,0.000000
2022-04-09,5,1,98.725000,30.575000,0.000000
2022-04-09,5,2,98.775000,30.575000,1.077399
2022-04-09,5,3,98.825000,30.575000,1.248017
2022-04-09,5,4,98.875000,30.575000,1.151278
2022-04-09,5,5,98.925000,30.575000,1.099932
2022-04-09,5,6,98.975000,30.575000,1.288436
2022-04-09,5,7,99.025000,30.575000,1.284511
2022-04-09,5,8,99.075000,30.575000,0.848643
2022-04-09,5,9,99.125000,30.575000,0.763977
2022-04-09,5,10,99.175000,30.575000,0.897935
2022-04-09,6,0,98.675000,30.525000,0.000000
2022-04-09,6,1,98.725000,30.525000,0.000000
2022-04-09,6,2,98.775000,30.525000,0.000000
2022-04-09,6,3,98.825000,30.525000,1.294245
2022-04-09,6,4,98.875000,30.525000,1.189076
2022-04-09,6,5,98.925000,30.525000,0.000000
2022-04-09,6,6,98.975000,30.525000,0.000000
2022-04-09,6,7,99.025000,30.525000,1.105580
2022-04-09,6,8,99.075000,30.525000,0.708852
2022-04-09,6,9,99.125000,30.525000,0.662184
2022-04-09,6,10,99.175000,30.525000,0.898274
2022-04-09,7,0,98.675000,30.475000,0.000000
2022-04-09,7,1,98.725000,30.475000,0.000000
2022-04-09,7,2,98.775000,30.475000,0.000000
2022-04-09,7,3,98.825000,30.475000,0.000000
2022-04-09,7,4,98.875000,30.475000,0.000000
2022-04-09,7,5,98.925000,30.475000,0.000000
2022-04-09,7,6,98.975000,30.475000,0.000000
2022-04-09,7,7,99.025000,30.475000,0.000000
2022-04-09,7,8,99.075000,30.475000,0.884292
2022-04-09,7,9,99.125000,30.475000,0.851916
2022-04-09,7,10,99.175000,30.475000,0.751225
2022-04-09,8,0,98.675000,30.425000,0.000000
2022-04-09,8,1,98.725000,30.425000,0.000000
2022-04-09,8,2,98.775000,30.425000,0.000000
2022-04-09,8,3,98.825000,30.425000,0.000000
2022-04-09,8,4,98.875000,30.425000,0.000000
2022-04-09,8,5,98.925000,30.425000,0.000000
2022-04-09,8,6,98.975000,30.425000,0.000000
2022-04-09,8,7,99.025000,30.425000,0.000000
2022-04-09,8,8,99.075000,30.425000,0.000000
2022-04-09,8,9,99.125000,30.425000,1.095155
2022-04-09,8,10,99.175000,30.425000,1.365218
2022-04-09,9,0,98.675000,30.375000,3.614299
2022-04-09,9,1,98.725000,30.375000,3.106683
2022-04-09,9,2,98.775000,30.375000,0.000000
2022-04-09,9,3,98.825000,30.375000,0.000000
2022-04-09,9,4,98.875000,30.375000,2.758050
2022-04-09,9,5,98.925000,30.375000,0.000000
2022-04-09,9,6,98.975000,30.375000,0.000000
2022-04-09,9,7,99.025000,30.375000,0.000000
2022-04-09,9,8,99.075000,30.375000,0.000000
2022-04-09,9,9,99.125000,30.375000,0.000000
2022-04-09,9,10,99.175000,30.375000,0.000000
2022-04-09,10,0,98.675000,30.325000,4.829472
2022-04-09,10,1,98.725000,30.325000,2.450751
2022-04-09,10,2,98.775000,30.325000,0.000000
2022-04-09,10,3,98.825000,30.325000,0.000000
2022-04-09,10,4,98.875000,30.325000,1.942828
2022-04-09,10,5,98.925000,30.325000,0.845553
2022-04-09,10,6,98.975000,30.325000,0.000000
2022-04-09,10,7,99.025000,30.325000,0.000000
2022-04-09,10,8,99.075000,30.325000,0.000000
2022-04-09,10,9,99.125000,30.325000,0.000000
2022-04-09,10,10,99.175000,30.325000,0.000000
2022-04-10,0,0,98.675000,30.825000,3.573703
2022-04-10,0,1,98.725000,30.825000,4.885240
2022-04-10,0,2,98.775000,30.825000,5.110853
2022-04-10,0,3,98.825000,30.825000,4.302654
2022-04-10,0,4,98.875000,30.825000,5.047795
2022-04-10,0,5,98.925000,30.825000,4.857719
2022-04-10,0,6,98.975000,30.825000,2.282975
2022-04-10,0,7,99.025000,30.825000,2.250847
2022-04-10,0,8,99.075000,30.825000,2.067300
2022-04-10,0,9,99.125000,30.825000,0.621975
2022-04-10,0,10,99.175000,30.825000,0.875322
2022-04-10,1,0,98.675000,30.775000,4.927217
2022-04-10,1,1,98.725000,30.775000,4.825804
2022-04-10,1,2,98.775000,30.775000,2.337857
2022-04-10,1,3,98.825000,30.775000,2.908855
2022-04-10,1,4,98.875000,30.775000,3.545209
2022-04-10,1,5,98.925000,30.775000,1.727746
2022-04-10,1,6,98.975000,30.775000,1.417758
2022-04-10,1,7,99.025000,30.775000,1.478325
2022-04-10,1,8,99.075000,30.775000,1.228303
2022-04-10,1,9,99.125000,30.775000,0.964479
2022-04-10,1,10,99.175000,30.775000,1.344066
2022-04-10,2,0,98.675000,30.725000,4.847918
2022-04-10,2,1,98.725000,30.725000,4.137630
2022-04-10,2,2,98.775000,30.725000,1.791319
2022-04-10,2,3,98.825000,30.725000,2.242268
2022-04-10,2,4,98.875000,30.725000,2.481967
2022-04-10,2,5,98.925000,30.725000,1.623595
