date,rain_mm,source,lon_min,lon_max,lat_min,lat_max,rainy_day,p75_day,p90_day,p95_day,pre3_rain_sum,pre3_rainy_days,pre7_rain_sum,pre7_rainy_days,pre15_rain_sum,pre15_rainy_days,pre30_rain_sum,pre30_rainy_days,pre45_rain_sum,pre45_rainy_days,pre60_rain_sum,pre60_rainy_days,pre30_p75_days,pre30_p90_days,pre30_p95_days,pre60_p75_days,pre60_p90_days,pre60_p95_days,max_roll7_before,max_roll15_before,max_roll30_before,post3_rain_sum,post7_rain_sum,post15_rain_sum,post30_rain_sum,event_selection_score,spell_start,spell_end,spell_days,spell_rain_sum,spell_peak_rain,event_id,response_nodes_3d,trigger_probability_3d,cp_records_3d,response_nodes_7d,trigger_probability_7d,cp_records_7d,response_nodes_15d,trigger_probability_15d,cp_records_15d,trigger_probability,response_nodes_max,dominant_response_window,is_response_event_3d,is_response_event_7d,is_response_event_15d,is_response_event,first_response_lag_days,delayed_response_event,antecedent_wetness_index,wetness_level,response_level,rain_level,event_class
2020-10-27,6.963385105133057,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,1.8322393298149109,1.0,8.421053528785706,2.0,8.583201125264168,2.0,22.400991573929787,6.0,101.27469624578953,18.0,165.92923364415765,30.0,0.0,0.0,0.0,9.0,3.0,1.0,29.346530437469482,74.37158036231995,138.42444797232747,0.3127440363168715,0.6286900490522382,2.1163641065359116,2.162591606378555,0.4296110768185812,2020-10-20,2020-10-31,12,16.013128682971,6.963385105133057,E090,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.21916346404932296,W1_moderate,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-05-02,8.100415229797363,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,0.0325619839131832,0.0,7.131696905940771,2.0,7.159725299105048,2.0,14.10995240882039,6.0,16.793623480945826,7.0,23.394915860146284,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.131696905940771,10.557991052046418,15.611987464129925,12.940446376800535,25.361806988716125,62.508549913764,80.21119027584791,0.4997609721435023,2021-04-25,2021-05-09,15,40.59391912445426,10.08084201812744,E091,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.0,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-05-11,12.882153511047363,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,0,12.578607678413391,2.0,32.55090939998627,5.0,47.200914707034826,8.0,54.83965443633497,12.0,58.42092915251851,14.0,62.82874335721135,15.0,4.0,0.0,0.0,4.0,0.0,0.0,32.55090939998627,47.200914707034826,54.83965443633497,14.950431928038597,14.950431928038597,24.747630700469017,57.20399110764265,0.7947737713865208,2021-05-04,2021-05-14,11,60.38349483907223,12.882153511047363,E092,0,0.0,0,0,0.0,0,177,0.13552833078101073,272,0.13552833078101073,177,15,False,False,True,True,15,True,0.10053627364840267,W0_dry,R2_moderate,P90_heavy,delayed_trigger
2021-05-30,7.566640377044678,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,0.2490099221467971,0.0,0.2490099221467971,0.0,10.046208694577217,3.0,80.68773582205176,13.0,89.86012785695493,16.0,94.76512624695897,19.0,6.0,1.0,0.0,6.0,1.0,0.0,46.23723661899567,70.64152712747455,87.56588921509683,0.089791290462017,9.331466667354107,34.42346182465553,98.59943673014641,0.46682934681938787,2021-05-28,2021-06-06,10,17.147116966545582,9.24167537689209,E093,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.0815629868990396,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-06-08,13.282917022705078,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,0,11.268001794815063,2.0,11.35779308527708,2.0,19.173443384468555,3.0,68.55143206566572,11.0,106.71130420640111,18.0,112.82035376690328,22.0,5.0,1.0,0.0,8.0,1.0,0.0,46.23723661899567,70.64152712747455,88.25437619909644,2.749752759933472,9.854909934103489,37.49288836866617,138.54791250824928,0.8194991658883918,2021-06-01,2021-06-15,15,34.49562004208565,13.282917022705078,E094,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.06879760793382676,W0_dry,R0_below_event_threshold,P90_heavy,weak_or_no_response
2021-06-17,10.330138206481934,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,0.1170428171753882,0.0,9.854909934103489,2.0,34.40582875162363,5.0,52.10846911370754,9.0,114.61701902747154,18.0,129.87715955637395,21.0,4.0,1.0,0.0,10.0,2.0,0.0,34.28878593444824,64.9180548042059,88.25437619909644,0.8208621740341187,26.55342948436737,66.09527003020048,163.84992807358503,0.6373253427129922,2021-06-11,2021-06-24,14,46.73847762495279,10.330138206481934,E095,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.12571342183143297,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-06-26,11.67314910888672,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,18.842124938964844,3.0,31.75023889541626,5.0,52.7561492100358,8.0,85.21250961720943,12.0,109.96014031767845,17.0,165.6512355171144,25.0,7.0,1.0,0.0,13.0,2.0,0.0,34.28878593444824,52.7561492100358,88.25437619909644,9.52942830324173,29.06845711916685,93.0922465249896,142.50848845392466,0.720183370992356,2021-06-21,2021-07-03,13,72.49184512346983,11.67314910888672,E096,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.2912894697570486,W1_moderate,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-07-09,17.26207733154297,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,28.167810916900635,3.0,52.36491125077009,6.0,101.05502413958311,13.0,138.54791250824928,19.0,171.00427291542292,23.0,217.9482146129012,30.0,11.0,1.0,0.0,17.0,3.0,0.0,52.36491125077009,101.05502413958311,138.54791250824928,1.711555004119873,27.560922026634216,29.63392524421215,58.747604712843895,1.4681256619112075,2021-07-02,2021-07-16,15,97.18791060894728,17.26207733154297,E097,0,0.0,0,0,0.0,0,584,0.44716692189892804,925,0.44716692189892804,584,15,False,False,True,True,15,True,0.7194520207446764,W1_moderate,R3_strong,P95_extreme,delayed_trigger
2021-07-26,21.493871688842773,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,0.0,0.0,1.2548487186431885,0.0,27.922370240092278,4.0,132.6877658739686,17.0,185.4439150840044,25.0,217.90027549117804,29.0,10.0,3.0,1.0,17.0,4.0,1.0,69.52967166900635,109.07151221483946,173.51600193232298,0.0,0.3092997670173645,29.711654245853424,174.99634844064713,1.6968099150634075,2021-07-20,2021-08-02,14,23.058020174503326,21.493871688842773,E098,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.5732382666961442,W1_moderate,R0_below_event_threshold,P95_extreme,weak_or_no_response
2021-08-09,9.707538604736328,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,7.3105080127716064,1.0,7.619807779788971,1.0,29.113679468631744,2.0,58.747604712843895,7.0,167.81911692768335,20.0,214.55759455263615,27.0,4.0,2.0,1.0,16.0,4.0,2.0,64.02378940582275,104.76539563387632,173.51600193232298,45.24795436859131,70.13903951644897,144.5146107673645,227.45137816667557,0.7198387283398366,2021-08-02,2021-08-16,15,87.46638590097427,18.065570831298828,E099,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.4125027015010415,W1_moderate,R0_below_event_threshold,P75_moderate,weak_or_no_response
2021-08-17,16.285444259643555,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,16.254268169403076,3.0,70.13903951644897,7.0,87.46638590097427,9.0,110.369196459651,10.0,208.12385450303555,22.0,274.219124533236,32.0,8.0,4.0,2.0,20.0,7.0,3.0,74.10933923721313,90.69131092727184,164.0386758223176,22.97022247314453,58.09012699127197,103.64095777273178,150.15993005037308,1.4678172136493537,2021-08-10,2021-08-24,15,144.5146107673645,18.065570831298828,E100,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.8342368651968496,W1_moderate,R0_below_event_threshold,P95_extreme,weak_or_no_response
2021-08-25,13.154391288757324,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,0,25.397798538208008,3.0,58.09012699127197,7.0,144.5146107673645,15.0,183.33582884073257,18.0,211.25819908082485,22.0,316.0235947147012,35.0,14.0,6.0,3.0,24.0,9.0,4.0,74.10933923721313,149.81545734405518,183.33582884073257,15.417936325073244,32.396439492702484,69.78237611055374,93.40329855680466,1.8354024055926144,2021-08-18,2021-09-01,15,103.64095777273178,14.186155319213867,E101,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,1.2977600760615133,W3_very_wet,R0_below_event_threshold,P90_heavy,weak_or_no_response
2021-09-03,13.271350860595703,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,0,8.186193704605103,2.0,30.719440042972565,5.0,96.21687680482864,13.0,207.8821797966957,24.0,230.94019997119904,25.0,312.13058392703533,35.0,16.0,6.0,2.0,23.0,10.0,4.0,74.10933923721313,149.81545734405518,207.8821797966957,23.31589412689209,29.464849948883057,44.77040994167328,46.98999658972025,1.96269787080543,2021-08-27,2021-09-10,15,73.45564085245132,13.271350860595703,E102,0,0.0,0,0,0.0,0,259,0.19831546707503828,377,0.19831546707503828,259,15,False,False,True,True,15,True,1.270875425737772,W3_very_wet,R2_moderate,P90_heavy,delayed_trigger
2021-09-17,11.189577102661133,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,0.0,0.0,9.133035659790039,2.0,46.518972277641296,6.0,150.15993005037308,20.0,253.60246044397354,30.0,276.66048061847687,31.0,12.0,3.0,0.0,21.0,8.0,3.0,68.90116691589355,149.81545734405518,243.96386796236038,1.131903052330017,3.2983096837997437,3.3514897003769875,4.109951160848141,1.3814964419340938,2021-09-10,2021-09-24,15,23.620922446250916,11.189577102661133,E103,259,0.19831546707503828,377,259,0.19831546707503828,377,259,0.19831546707503828,377,0.19831546707503828,259,3,True,True,True,True,3,False,0.9601041351474375,W2_wet,R2_moderate,P75_moderate,moderate_trigger
2021-10-19,28.500932693481445,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,0.1060805171728134,0.0,0.1060805171728134,0.0,0.7584614604711531,0.0,2.9780481085181236,1.0,47.7484580501914,8.0,147.25654312223196,21.0,0.0,0.0,0.0,11.0,3.0,0.0,15.018432974815369,33.24229371547699,139.5111877322197,0.9708001911640167,0.9708001911640167,2.899411588907242,3.413462000899017,1.7583856414539785,2021-10-16,2021-10-21,6,29.577813401818275,28.500932693481445,E104,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.20079508720587044,W0_dry,R0_below_event_threshold,P95_extreme,weak_or_no_response
2022-04-04,11.988094329833984,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,13.181957244873047,2.0,21.439363829791546,3.0,21.439363829791546,3.0,24.96923065930605,4.0,26.8745893612504,4.0,26.991766894236207,4.0,2.0,0.0,0.0,2.0,0.0,0.0,21.439363829791546,21.439363829791546,24.96923065930605,6.941328048706055,17.223281741142273,40.52395882457495,56.94427197333425,0.7396141440240357,2022-03-30,2022-04-11,13,50.6507399007678,11.988094329833984,E105,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.010587321037122094,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-04-16,8.37993335723877,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,9.971809595823288,2.0,21.02258762717247,5.0,56.33355650305748,10.0,64.78519732505083,11.0,68.12082991749048,12.0,70.02618861943483,12.0,4.0,0.0,0.0,4.0,0.0,0.0,40.14540468901396,64.19077861309052,67.45190224796534,0.9805205389857292,0.9805205389857292,8.845134458504617,26.24610678013414,0.5170060450365548,2022-04-09,2022-04-19,11,30.38304152339697,8.37993335723877,E106,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.1495370058346937,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-05-03,6.998968601226807,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,3.4690797328948975,2.0,6.405414300970733,3.0,9.78559525962919,4.0,72.46478789206594,14.0,83.37276153173298,16.0,86.90262836124748,17.0,4.0,0.0,0.0,5.0,0.0,0.0,40.14540468901396,64.19077861309052,79.82468669768423,0.0620916411280632,5.134343400597572,16.54253490269184,54.376426711678505,0.4318064263279078,2022-04-27,2022-05-10,14,18.538726302795112,6.998968601226807,E107,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.0510065425442197,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-05-17,7.697261810302734,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,3.2102601528167725,1.0,8.690840542316437,2.0,17.400972321629524,4.0,26.24610678013414,7.0,88.30902958568186,17.0,99.21700322534889,19.0,1.0,0.0,0.0,6.0,0.0,0.0,27.04187175631523,62.67919263243675,79.82468669768423,0.2715274095535278,6.078813672065735,37.34621345996857,179.06875393912196,0.474888130550337,2022-05-10,2022-05-21,12,22.466916024684906,7.697261810302734,E108,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.0,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-05-26,11.747215270996094,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,0.0,0.0,6.078813672065735,1.0,17.487005174160004,3.0,36.025731476955116,8.0,66.4477841919288,14.0,112.99307870771736,21.0,2.0,0.0,0.0,7.0,0.0,0.0,16.31849753856659,26.31660732999444,79.82468669768423,14.655926704406738,20.007862865924835,91.95565352961421,201.27743576094508,0.724752936394702,2022-05-19,2022-06-02,15,37.833891808986664,11.747215270996094,E109,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.00887705231392929,W0_dry,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-06-07,18.42634010314941,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,25.50999430939555,2.0,32.01233945414424,4.0,58.41548142954707,8.0,80.97473836317658,12.0,97.45714315306395,17.0,131.03977392893285,24.0,4.0,1.0,0.0,6.0,1.0,0.0,32.01233945414424,58.41548142954707,80.97473836317658,26.86104726791382,47.894809484481804,117.50168401002884,138.41019490361214,1.1368263702238772,2022-05-31,2022-06-14,15,98.33348904177547,18.42634010314941,E110,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.221201224711609,W1_moderate,R0_below_event_threshold,P95_extreme,weak_or_no_response
2022-06-15,33.17451095581055,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,3.23000168800354,2.0,47.894809484481804,6.0,98.33348904177547,11.0,141.0551285557449,18.0,155.9136788211763,21.0,173.13874663691968,25.0,8.0,4.0,2.0,10.0,4.0,2.0,88.55091428756714,104.72215114161372,141.0551285557449,17.891054093837738,36.43236356973648,57.34087446331978,68.72833205014467,2.329766739830613,2022-06-08,2022-06-22,15,117.50168401002884,33.17451095581055,E111,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.7010676478384779,W1_moderate,R0_below_event_threshold,P95_extreme,weak_or_no_response
2022-06-25,14.649214744567873,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,0,10.52449780702591,2.0,23.49170219898224,4.0,99.87636530399323,11.0,198.3754362873733,22.0,215.8624414615333,25.0,234.40116776432842,30.0,11.0,6.0,3.0,13.0,6.0,3.0,88.55091428756714,143.88897424936295,198.3754362873733,1.5213844776153564,2.227365404367447,2.7915078699588776,44.661694906651974,1.6986488379705564,2022-06-18,2022-06-30,13,40.36828234791756,14.649214744567873,E112,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,1.0474480458944226,W2_wet,R0_below_event_threshold,P90_heavy,weak_or_no_response
2022-07-12,9.195316314697266,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,0,0,2.1412161588668823,1.0,2.1412161588668823,1.0,4.368581563234329,2.0,95.88660326600075,12.0,200.60875440761447,23.0,234.37956823036075,28.0,5.0,3.0,1.0,13.0,7.0,3.0,79.24997282028198,143.88897424936295,201.27743576094508,0.050925113260746,12.98708116263151,31.09779702872038,0.0,0.7986490634884007,2022-07-10,2022-07-18,9,24.32361363619566,12.768265724182127,E113,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.6122142462751498,W1_moderate,R0_below_event_threshold,P75_moderate,weak_or_no_response
2022-07-21,18.110715866088867,CHIRPS-2.0-global-daily-tif-p05-crop,98.66454315185548,99.18871307373048,30.327224731445312,30.84276580810547,1,1,1,1,12.768265724182127,1.0,12.936156049370764,1.0,24.32361363619566,3.0,61.869831286370754,8.0,197.3189735636115,20.0,239.57563007250428,27.0,5.0,2.0,0.0,14.0,8.0,3.0,63.1143074631691,129.43545705080032,201.27743576094508,0.0,0.0,0.0,0.0,1.333805038207573,2022-07-17,2022-07-21,5,31.046871915459633,18.110715866088867,E114,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,False,False,False,False,0,False,0.5916968966444001,W1_moderate,R0_below_event_threshold,P95_extreme,weak_or_no_response
