0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-30.629,-20.038,4.504,-42.593,-25.679,-21.1,-21.181,-29.748,-46.942,-26.679,-27.963,-34.861,-21.685,-23.063,-41.199,-37.775,-59.816,-42.513,-29.574,-53.876,-53.905,-59.362,-56.644,-23.246,-33.747,-67.833,-21.735,-15.642,-37.893,-48.479,-60.958,-52.813,-52.59,-24.834,-16.715,-61.648,-51.343,-18.617,-32.765,-42.029,-43.251,-16.405,-38.886,-34.2,-50.361,-48.615,-22.112,-35.216,-49.334,-62.786,-24.071,-57.92,-61.822,-45.107,-55.225,-39.664,-66.916,-43.706,-40.284,-21.4,-66.469,-42.709,-40.578,-26.473,-28.584,-61.054,-68.113,-50.077,-44.058,-49.157,-60.758,-58.755,-81.862,-56.511,-53.053,-45.164,-43.464,-40.65,-50.064,-53.166,-50.197,-51.734,-52.673,-51.781,-56.88,-53.672,-40.546,-68.99,-57.268,-36.001,-41.662,-45.877,-77.652,-64.691,-87.229,-52.466,-57.589,-38.329,-39.059,-36.242,-52.298,-78.802,-39.652,-25.305,-43.999,-36.461,-58.241,-23.854,-82.883,-59.355,-72.151,-50.657,-76.566,-61.072,-51.797,-57.174,-33.387,-44.361,-49.514,-103.508,-55.162,-61.67,-52.049,-58.093,-43.999,-58.941,-37.054,-42.452,-44.48,-40.801,-33.689,-48.528,-58.021,-75.99,-77.86,-43.541,-36.18,-67.955,-56.497,-103.65,-47.593,-106.272,-69.975,-71.412,-45.631,-85.361,-88.398,-84.13,-106.858,-69.592,-52.068,-26.883,-98.334,-58.278,-78.713,-60.054,-47.804,-39.528,-41.516,-53.286,-29.007,-46.287,-47.341,-42.625,-48.492,-72.296,-67.474,-62.816,-70.137,-55.814,-54.528,-52.856,-51.916,-54.16,-78.901,-87.131,-56.69,-66.873,-93.362,-71.774,-81.145,-97.595,-106.42,-102.856,-43.038,-26.526,-80.362,-68.624,-108.672,-53.958,-65.97,-35.841,-46.698,-30.867,-36.337,-49.414,-48.858,-49.093,-52.398,-97.664
-30.91215803,-21.26673781,3.252508701,-42.38108358,-27.45032184,-22.95503442,-22.37436878,-31.73548934,-47.42720812,-27.34804213,-29.36598281,-34.69935777,-22.5961581,-24.59377849,-40.95021269,-37.66243366,-59.93851756,-41.87469943,-30.64924381,-55.73207377,-54.7510312,-58.82907335,-56.64433568,-23.7824155,-33.7492136,-68.2810931,-22.75771366,-16.25709295,-38.9498093,-49.65200165,-62.50263467,-52.74758465,-54.81855394,-24.56290701,-17.35126716,-61.18225181,-51.61099031,-19.96498387,-33.17270865,-43.4257889,-43.41871504,-16.30062594,-39.23013073,-34.68975829,-51.22907256,-50.38672317,-21.60858483,-35.58582649,-48.42508787,-63.72114119,-24.55774357,-61.06627513,-62.44650811,-46.06744393,-54.69034377,-41.87918274,-67.36430786,-43.96137392,-41.93083366,-22.06564511,-67.18894757,-42.61969312,-41.21917663,-27.48885188,-30.29446629,-63.84006946,-68.31954768,-50.96793041,-44.80968747,-49.30482235,-60.86382447,-59.08557266,-82.47635686,-57.70661666,-54.02400904,-44.92443834,-44.09071477,-40.52331783,-50.32035057,-54.28521621,-51.85595003,-53.29806531,-54.27822883,-52.72515863,-58.20947406,-55.18464822,-41.85455441,-70.36601884,-56.92133202,-37.63576024,-40.51936491,-46.56428126,-77.43134929,-65.87383023,-86.50951272,-52.45754427,-58.25319331,-38.50187842,-39.59785964,-36.68225561,-52.65799116,-79.18331474,-41.44578649,-27.04055841,-44.97803827,-37.72910253,-59.5736689,-25.90399673,-84.39714872,-60.25901357,-74.55761095,-51.0206793,-78.48179482,-60.33755564,-53.66315082,-57.59295877,-33.85646461,-45.436842,-50.38303048,-103.4241956,-55.96884754,-61.23830851,-51.95351588,-56.28615538,-44.24395946,-59.08600346,-37.5280289,-42.58054607,-45.09787923,-41.14131941,-33.95743214,-48.38515222,-58.12088075,-75.98781097,-79.29270381,-44.59702979,-37.79533274,-70.30423012,-57.73207685,-104.567408,-49.06785404,-107.5578915,-70.94913634,-72.52983063,-45.65968245,-87.29577232,-89.11146001,-84.56430676,-107.2361767,-69.56584441,-53.3066176,-27.62738277,-97.79388616,-58.01130619,-79.25836191,-60.49836349,-46.7295718,-39.47241429,-41.11052762,-52.58485321,-29.30037756,-46.63767349,-48.04658021,-42.90114725,-48.78630495,-72.73824668,-68.29698373,-63.77409737,-70.72094993,-56.61486352,-54.59160092,-54.99539198,-52.5392873,-54.53105177,-79.0293302,-89.35192083,-57.09191541,-67.78613497,-91.86033855,-73.96108944,-81.62370513,-97.38516694,-105.8887593,-103.0680727,-44.71175789,-27.26307684,-80.40419957,-68.38784462,-110.246572,-55.25257763,-66.75173847,-35.51883027,-46.00269826,-31.41616959,-36.53170309,-49.76770881,-49.51139542,-49.53832443,-52.75215089,-98.08680848
-30.97,-22.58,2.077,-42.059,-29.209,-25.113,-23.219,-33.762,-48.061,-28.635,-30.506,-34.708,-23.515,-26.082,-40.995,-37.736,-59.738,-40.622,-32.016,-57.645,-55.64,-58.318,-56.43,-24.582,-33.487,-68.7,-23.466,-17.02,-40.13,-50.601,-63.927,-52.645,-56.888,-25.029,-18.074,-60.302,-51.793,-21.244,-33.925,-44.871,-43.057,-16.534,-39.771,-35.197,-51.683,-52.219,-21.61,-35.739,-46.657,-64.376,-25.405,-63.955,-62.66,-47.424,-54.165,-44.073,-67.731,-44.184,-43.97,-23.213,-67.577,-42.32,-41.675,-28.532,-31.873,-66.525,-68.181,-51.293,-45.906,-49.623,-61.455,-59.376,-82.994,-58.725,-55.189,-44.696,-44.347,-40.232,-50.5,-55.373,-53.444,-54.828,-56.11,-53.592,-59.359,-56.864,-43.448,-71.784,-56.737,-39.711,-39.437,-47.084,-77.038,-66.796,-86.006,-52.67,-58.896,-38.809,-40.094,-37.124,-52.935,-79.294,-43.136,-28.747,-45.741,-38.855,-60.945,-28.116,-85.877,-61.528,-76.739,-51.889,-80.025,-59.793,-55.749,-58.155,-34.949,-46.567,-51.393,-103.104,-56.966,-61.03,-52.275,-54.36,-43.924,-59.137,-37.924,-42.806,-45.713,-41.559,-34.154,-48.264,-58.215,-75.799,-81.053,-45.311,-39.326,-72.818,-59.129,-105.709,-51.085,-108.931,-72.404,-73.342,-46.271,-88.622,-90.211,-84.913,-107.589,-69.597,-55.095,-28.701,-97.1,-58.146,-80.176,-61.212,-45.594,-38.923,-40.532,-51.685,-29.598,-47.042,-48.687,-43.129,-49.11,-73.187,-69.164,-64.682,-71.518,-57.285,-54.654,-56.849,-53.337,-55.463,-79.594,-91.22,-57.85,-68.799,-90.405,-76.047,-82.342,-97.245,-105.296,-103.072,-47.071,-28.213,-80.79,-68.357,-112.175,-56.515,-67.643,-34.818,-45.062,-32.114,-36.763,-50.191,-50.129,-49.968,-53.16,-98.511
-30.80858088,-23.87535908,1.037341304,-41.78451769,-30.75097317,-27.62909678,-23.58937373,-35.73227228,-48.83192329,-30.81676493,-31.33075451,-34.91619432,-24.42213403,-27.26147088,-41.41033637,-38.14037784,-59.24312995,-38.93692886,-33.38783205,-59.3249164,-56.50300973,-57.78285116,-55.99739196,-25.76659993,-33.06668913,-69.08917685,-23.65212875,-17.8369051,-41.33551442,-51.24197065,-65.08585265,-52.55031108,-58.61775521,-26.33716074,-18.76141049,-59.17494128,-51.90164898,-22.2362539,-35.03069415,-46.22061767,-42.45063009,-17.12198946,-40.39876609,-35.47776015,-51.64248318,-53.96490919,-22.29098121,-35.74683951,-44.28639039,-64.78090316,-26.48888563,-66.23447676,-62.48046675,-48.95060179,-53.57463238,-46.03203655,-67.87801226,-44.323957,-46.11058649,-24.76814921,-67.5579251,-41.90151665,-41.94834138,-29.58265691,-33.24979175,-68.7531917,-67.7499519,-51.21418673,-47.18078792,-49.96238954,-62.60530941,-59.8954817,-83.44591355,-59.27830575,-56.35027274,-44.73584417,-44.21256332,-39.8492104,-50.68380247,-56.45965497,-54.89606718,-56.25267432,-57.90706565,-54.34147234,-60.39570745,-58.57899893,-45.09938738,-73.18889178,-56.87077817,-42.08790833,-38.41011863,-47.23963922,-76.34208767,-67.50761561,-85.86595232,-53.13141454,-59.40092053,-39.32154759,-40.54493956,-37.55304047,-53.1134874,-79.12182897,-44.64931977,-30.41372348,-46.33682121,-39.88746023,-62.25265335,-30.22889622,-87.16742942,-63.19517405,-78.56924311,-53.18307473,-80.87000566,-59.57701691,-57.90664617,-58.57150045,-36.76535111,-47.56566249,-52.27799904,-102.3987348,-57.99604901,-61.12600425,-53.16819661,-52.61155249,-43.03268583,-59.13145712,-38.19046585,-43.1327222,-46.2808427,-42.03837129,-34.26677209,-48.21608293,-58.32390596,-75.48469072,-83.23840767,-45.77396527,-40.7931144,-75.41400969,-60.80018567,-107.0529083,-53.56150529,-110.4109887,-74.36591645,-73.72820135,-47.38011797,-89.06012026,-91.74613015,-85.13600501,-107.927719,-69.4969424,-57.40832236,-29.89892136,-96.35839165,-58.64866191,-81.38798128,-62.26248935,-44.65415083,-37.98357625,-39.74525984,-50.70618085,-29.89185402,-47.50897314,-49.19827962,-43.30989865,-49.51086801,-73.63905663,-70.06403029,-65.55224943,-72.68122136,-57.91964206,-54.91331081,-58.3251747,-54.44129745,-56.86870345,-80.75990704,-92.54978426,-59.06775207,-70.01698033,-88.99762533,-77.84609301,-83.46327171,-97.09546972,-104.8124029,-102.6240387,-49.96500853,-29.26181577,-81.55253583,-68.55966711,-114.3095598,-57.90449309,-68.72355569,-33.73503584,-43.93537339,-32.88331113,-37.03792244,-50.71103947,-50.650029,-50.37940124,-53.66568102,-98.92002367
-30.471,-25.086,0.083,-41.552,-31.926,-30.307,-23.583,-37.572,-49.743,-33.645,-31.753,-35.235,-25.365,-28.125,-42.106,-38.855,-58.664,-37.203,-34.603,-60.699,-57.293,-57.286,-55.466,-27.152,-32.479,-69.524,-23.415,-18.56,-42.406,-51.62,-66.072,-52.527,-59.994,-28.289,-19.318,-58.018,-52.012,-22.94,-36.358,-47.362,-41.787,-17.925,-41.06,-35.388,-51.338,-55.547,-23.601,-35.752,-41.786,-65.058,-27.725,-67.806,-62.095,-50.459,-53.049,-47.686,-67.669,-44.381,-48.221,-26.616,-67.31,-41.436,-42.042,-30.801,-34.453,-70.431,-67.044,-50.949,-48.532,-50.386,-64.202,-60.677,-83.827,-59.523,-57.445,-45.176,-43.873,-39.451,-50.835,-57.513,-56.283,-57.596,-59.486,-54.858,-61.377,-60.192,-46.648,-74.545,-57.327,-44.576,-37.456,-47.247,-75.408,-68.13,-86.129,-53.769,-59.85,-39.977,-40.957,-37.941,-53.229,-78.8,-45.888,-31.905,-46.937,-40.891,-63.526,-32.096,-88.169,-65.076,-80.091,-54.77,-81.099,-59.735,-59.991,-58.777,-39.105,-48.425,-53.007,-101.38,-58.976,-61.459,-54.419,-51.224,-41.797,-59.077,-38.324,-43.513,-46.786,-42.521,-34.34,-48.253,-58.462,-75.172,-85.556,-46.015,-42.093,-78.011,-62.654,-108.592,-56.231,-111.89,-76.551,-73.915,-48.795,-88.783,-93.593,-85.343,-108.253,-69.241,-59.95,-31.084,-95.603,-59.374,-82.675,-63.41,-44.064,-36.784,-38.78,-49.84,-30.166,-47.999,-49.59,-43.459,-49.986,-74.079,-70.958,-66.386,-74.027,-58.52,-55.373,-59.448,-55.82,-58.575,-82.412,-93.398,-60.653,-71.367,-87.733,-79.379,-85.103,-97.009,-104.586,-101.78,-53.046,-30.281,-82.545,-68.937,-116.389,-59.337,-69.875,-32.503,-42.71,-33.539,-37.336,-51.29,-51.074,-50.77,-54.246,-99.326
-30.01541488,-26.15251629,-0.884079297,-41.31960854,-32.64393182,-32.91536282,-23.38740816,-39.23990151,-50.7928929,-36.73937829,-31.71389504,-35.59565249,-26.36894544,-28.72955852,-42.98226528,-39.82665249,-58.25229733,-35.80503179,-35.58006796,-61.79449367,-58.00953381,-56.9010261,-54.99306745,-28.49142325,-31.7101855,-70.06221091,-22.93906652,-19.0722429,-43.22158849,-51.81759142,-66.99709791,-52.61869145,-61.04510596,-30.63059034,-19.67537559,-57.02084277,-52.21565862,-23.396071,-37.75292557,-48.24254564,-41.21413615,-18.81144524,-41.73230547,-34.83594371,-51.06869955,-56.9082403,-25.41965918,-35.90041611,-39.61834724,-65.34384405,-29.04376874,-68.66969444,-61.71373304,-51.81162524,-52.79100375,-49.02803119,-67.002782,-44.38255901,-50.20530364,-28.63124582,-67.02974667,-40.98809889,-41.98316223,-32.3490987,-35.54219098,-71.53995327,-66.08799347,-50.7336098,-49.8931765,-51.01637925,-66.07611191,-61.69266139,-84.13221035,-59.71566102,-58.46698176,-46.06673829,-43.52542166,-39.10283722,-50.90817929,-58.49940553,-57.68451847,-58.91533319,-60.70205256,-55.04663215,-62.36479798,-61.57868146,-48.00310855,-75.84238665,-58.05365316,-46.99153354,-36.60831121,-47.3941042,-74.35472909,-68.78977893,-86.78457205,-54.4594877,-60.34659888,-40.69632932,-41.33737297,-38.25994564,-53.32217121,-78.46984754,-46.79439288,-33.09020218,-47.72429712,-41.88653658,-64.8579358,-33.61643069,-88.83354288,-66.95159738,-81.39069806,-56.52654996,-80.95371495,-60.26896045,-61.87894791,-58.75039603,-41.72292699,-49.20140014,-53.61530525,-100.2024069,-59.86678957,-61.93940266,-55.75018794,-50.34828908,-40.47734022,-58.95526526,-38.33920153,-43.89294883,-47.21761463,-42.94169549,-34.42196315,-48.37040124,-58.6354987,-74.98167592,-87.65131336,-46.08367023,-43.13126586,-80.50798068,-64.53636034,-110.3289823,-58.80496211,-113.2618922,-78.62204828,-74.18100178,-50.33995853,-88.13551994,-95.58385877,-85.67340113,-108.5698098,-68.83254129,-62.40731155,-32.16978933,-94.86016725,-60.17849286,-83.80997627,-64.38170322,-43.93727114,-35.46979022,-37.7073543,-49.23447928,-30.4075768,-48.46381218,-49.88665811,-43.59424877,-50.51623024,-74.49002403,-71.80076954,-67.17802546,-75.31256151,-59.0713112,-55.99582764,-60.28290905,-57.38505003,-60.41175351,-84.38277179,-93.92609837,-62.47254914,-72.72987145,-86.7443177,-80.75791333,-87.31948783,-97.10933124,-104.7180461,-100.6790107,-55.94986642,-31.17287349,-83.61145512,-69.41479712,-118.1545496,-60.68121828,-70.95130917,-31.37802875,-41.48558489,-33.91428265,-37.63323567,-51.87689108,-51.4177222,-51.13806644,-54.86150555,-99.74097025
-29.524,-27.01,-2.042,-41.064,-33.003,-35.334,-23.329,-40.806,-51.948,-39.715,-31.304,-36.128,-27.304,-29.131,-44.067,-41.035,-58.245,-34.932,-36.435,-62.823,-58.817,-56.638,-54.764,-29.593,-30.845,-70.615,-22.447,-19.434,-43.887,-51.938,-67.811,-52.771,-61.802,-33.187,-19.848,-56.215,-52.608,-23.601,-39.112,-49.019,-40.82,-19.837,-42.461,-33.841,-51.099,-58.004,-27.57,-36.28,-37.99,-65.741,-30.395,-68.97,-61.47,-53.036,-53.092,-50.163,-65.918,-44.418,-51.951,-30.688,-66.734,-40.614,-41.897,-34.216,-36.605,-72.102,-64.971,-50.824,-51.276,-52.002,-68.019,-62.906,-84.393,-60.07,-59.502,-47.255,-43.208,-38.825,-50.941,-59.442,-59.08,-60.307,-61.488,-54.971,-63.449,-62.675,-49.288,-77.155,-58.923,-49.229,-35.944,-47.846,-73.326,-69.564,-87.728,-54.978,-60.881,-41.468,-41.688,-38.498,-53.403,-78.16,-47.496,-33.985,-48.804,-42.705,-66.464,-34.759,-89.263,-68.683,-82.562,-58.422,-80.908,-61.099,-63.533,-58.426,-44.494,-50.031,-54.169,-99.133,-60.731,-62.536,-57.0,-50.119,-39.236,-58.674,-38.275,-44.246,-47.554,-43.251,-34.521,-48.54,-58.824,-74.943,-89.314,-46.174,-43.976,-82.724,-66.247,-112.291,-61.089,-114.555,-80.338,-74.667,-52.011,-87.701,-97.548,-86.236,-108.911,-68.224,-64.674,-33.205,-94.198,-61.037,-84.676,-65.08,-44.328,-34.225,-36.701,-48.791,-30.624,-48.869,-50.099,-43.731,-51.068,-74.862,-72.551,-67.909,-76.395,-59.589,-56.776,-60.946,-58.989,-62.306,-86.574,-94.474,-64.423,-73.98,-86.225,-82.256,-89.989,-97.574,-105.145,-99.495,-58.444,-31.978,-84.739,-69.944,-119.471,-61.86,-71.894,-30.473,-40.385,-34.024,-37.919,-52.433,-51.707,-51.485,-55.475,-100.148
-29.07610907,-27.6094405,-3.524234592,-40.79303571,-33.11971337,-37.47041075,-23.66532935,-42.31398491,-53.14604188,-42.22729717,-30.64044419,-36.94327146,-28.01231161,-29.3752067,-45.36525004,-42.41693402,-58.79944251,-34.6610884,-37.31369273,-63.97720525,-59.8341253,-56.49608116,-54.90939578,-30.30831696,-30.00287453,-71.07497789,-22.1474646,-19.76905129,-44.52533644,-52.0530334,-68.44056621,-52.91656401,-62.30864027,-35.78743259,-19.88383853,-55.58951643,-53.2558888,-23.58243157,-40.37016046,-49.84591827,-40.62109521,-21.06294929,-43.28627699,-32.50490288,-51.60201204,-58.82071519,-29.83840928,-36.92817482,-36.98981129,-66.31736761,-31.74879284,-68.87168224,-61.4361138,-54.19708668,-54.16908954,-51.18050464,-64.53847277,-44.59017255,-53.37425324,-32.65638027,-66.40320525,-40.35285914,-41.90100251,-36.31012955,-37.73068516,-72.19528946,-63.80793243,-51.422377,-52.70400133,-53.44857289,-69.81001232,-64.27359849,-84.64497355,-60.76635228,-60.6450454,-48.54332896,-42.90377022,-38.61383091,-50.97796576,-60.36558705,-60.41198502,-61.84776039,-61.84569595,-54.7402917,-64.70100249,-63.45827313,-50.63740705,-78.57018139,-59.82030048,-51.21505834,-35.53038326,-48.70691128,-72.46924698,-70.49568954,-88.83560548,-55.12243886,-61.39532346,-42.29039144,-42.01281104,-38.64952982,-53.46795045,-77.8749091,-48.13420378,-34.63955626,-50.20283659,-43.18300277,-68.48545455,-35.52884286,-89.58095218,-70.16901303,-83.69592564,-60.42573874,-81.42540874,-62.11417614,-64.93228121,-57.74261341,-47.28966423,-51.03588081,-54.7231426,-98.43365683,-61.67301085,-63.25266595,-58.05163857,-50.5977049,-38.17575268,-58.14901886,-38.17433459,-44.55522542,-47.77680884,-43.41170105,-34.63287966,-48.72469307,-58.99947577,-75.05449727,-90.42689101,-46.48872997,-44.72048989,-84.49588162,-67.61244272,-114.4518202,-62.93685319,-115.8085298,-81.52794414,-75.440141,-53.80946466,-88.01413465,-99.30029673,-87.07822366,-109.2919182,-67.38840451,-66.69969582,-34.27426912,-93.70407383,-61.95324709,-85.22466873,-65.47049569,-45.22056543,-33.19269047,-35.89549722,-48.37910405,-30.82608321,-49.18876689,-50.233951,-43.88147994,-51.60408777,-75.18546574,-73.17213399,-68.55714126,-77.20025642,-60.08497973,-57.70128636,-61.53525729,-60.49038012,-64.19666799,-88.88004931,-95.35307284,-66.36899595,-75.01484645,-86.32527879,-84.11054375,-92.90429188,-98.53979488,-105.7455867,-98.41875849,-60.37731736,-32.78361541,-85.96502143,-70.49952345,-120.2757718,-62.82081054,-72.6690303,-29.81226612,-39.50586517,-33.92594027,-38.1867558,-52.92626585,-51.96557354,-51.81320377,-56.05217128,-100.5225937
-28.716,-27.972,-5.205,-40.621,-32.997,-39.232,-24.239,-43.591,-54.242,-44.098,-29.798,-37.879,-28.38,-29.47,-46.662,-43.704,-59.768,-34.815,-38.285,-65.19,-60.832,-56.494,-55.312,-30.609,-29.344,-71.407,-22.155,-20.278,-45.109,-52.088,-68.883,-53.034,-62.659,-38.198,-19.883,-55.121,-54.108,-23.538,-41.566,-50.66,-40.408,-22.385,-44.16,-31.15,-52.419,-59.457,-31.92,-37.737,-36.488,-67.036,-33.137,-68.478,-61.517,-55.345,-55.853,-51.998,-63.19,-44.994,-54.523,-34.391,-66.052,-40.184,-41.984,-38.389,-38.987,-72.084,-62.753,-52.495,-54.17,-55.264,-71.22,-65.732,-84.904,-61.894,-61.936,-49.759,-42.534,-38.415,-51.008,-61.245,-61.576,-63.497,-61.977,-54.488,-66.09,-64.012,-52.018,-80.145,-60.758,-52.928,-35.352,-49.96,-71.922,-71.541,-90.001,-54.884,-61.752,-43.134,-42.329,-38.718,-53.49,-77.635,-48.721,-35.097,-51.71,-43.371,-70.643,-36.008,-89.848,-71.38,-84.866,-62.415,-82.696,-63.16,-66.038,-56.703,-49.847,-52.202,-55.258,-98.233,-62.863,-64.175,-58.853,-51.568,-37.259,-57.403,-38.072,-44.815,-47.892,-43.42,-34.743,-48.876,-59.13,-75.283,-91.102,-47.121,-45.397,-85.812,-68.613,-116.547,-64.302,-116.971,-82.207,-76.41,-55.586,-89.176,-100.601,-88.032,-109.63,-66.433,-68.452,-35.471,-93.502,-62.928,-85.572,-65.597,-46.378,-32.313,-35.166,-47.987,-31.018,-49.418,-50.297,-44.048,-52.087,-75.447,-73.643,-69.105,-77.83,-60.527,-58.702,-62.026,-61.831,-65.973,-91.096,-96.582,-68.017,-75.831,-86.961,-86.254,-95.705,-99.926,-106.332,-97.674,-61.794,-33.726,-87.385,-71.127,-120.674,-63.556,-73.253,-29.208,-38.821,-33.669,-38.433,-53.339,-52.2,-52.126,-56.568,-100.839
-28.49318474,-28.14794026,-6.9038228,-40.66626941,-32.65007043,-40.55479184,-24.84940376,-44.47862717,-55.10251964,-45.21933379,-28.87715403,-38.74794053,-28.34279393,-29.38018227,-47.73858238,-44.61952202,-60.95031732,-35.20239919,-39.37708508,-66.33658588,-61.56458618,-56.63269341,-55.80078476,-30.50608056,-29.04139942,-71.62229921,-22.54441259,-21.13174486,-45.59355102,-51.96014329,-69.1167836,-53.11353702,-62.89943326,-40.18034912,-19.94549284,-54.8135145,-55.08296243,-23.68692424,-42.76459795,-51.36240492,-39.98248075,-23.66258692,-45.01272692,-30.094048,-53.30567616,-59.97887614,-33.53385838,-38.59223868,-36.34803838,-67.82433821,-34.57757216,-67.87235542,-61.57907175,-56.47452825,-57.83851597,-52.52536682,-62.19483117,-45.6714398,-55.435984,-35.75863411,-65.70028762,-40.08298906,-42.10984669,-40.20586682,-40.39335631,-72.00569138,-61.94078731,-53.93445767,-55.60346771,-57.26757016,-72.05954924,-67.16012244,-85.18376539,-63.4268341,-63.36789192,-50.80463877,-42.04145071,-38.18508877,-51.03157585,-62.04948611,-62.48276138,-65.14140971,-62.06946462,-54.30732277,-67.55710776,-64.37389115,-53.35089941,-81.89468807,-61.73702359,-54.31417009,-35.3565794,-51.48262506,-71.78011058,-72.62863137,-91.13776106,-54.35347198,-61.8291771,-43.96210791,-42.64938014,-38.71803669,-53.45414173,-77.47101987,-49.23903649,-35.41596251,-53.09713728,-43.37721387,-72.55380562,-36.23508776,-90.07038728,-72.34413939,-86.07461433,-64.23899472,-84.74214553,-64.06833694,-66.78337687,-55.34393297,-51.87308185,-53.42317724,-55.71399792,-98.55858196,-64.40377634,-65.3680212,-59.41291529,-52.77235486,-36.45196364,-56.49690991,-37.99970853,-45.02488894,-47.91688258,-43.29284703,-34.83826405,-48.95682126,-59.19571596,-75.58747169,-91.50467737,-48.10724804,-46.0348693,-86.72701633,-69.27638293,-118.2558554,-65.14087585,-117.9437079,-82.41879395,-77.41864692,-57.17316937,-91.10944465,-101.2256891,-88.88799112,-109.8449968,-65.49613723,-69.8741535,-36.8164366,-93.69833992,-63.92866395,-85.84780026,-65.560115,-47.55073115,-31.54004224,-34.3911938,-47.66295992,-31.20121297,-49.56035416,-50.3000268,-44.23208299,-52.48278821,-75.64135286,-73.95980704,-69.54627173,-78.40876731,-60.88713154,-59.7054161,-62.39264971,-62.97791326,-67.53251059,-92.97826299,-98.04725876,-69.06625661,-76.43389092,-87.97139967,-88.51515177,-98.04080133,-101.5779723,-106.7371001,-97.47291958,-62.76226769,-34.88887456,-89.06162715,-71.8506312,-120.8034054,-64.09744097,-73.66099685,-28.49292292,-38.30619679,-33.32688384,-38.65523542,-53.65903382,-52.41322942,-52.42661517,-57.00167974,-101.0820214
-28.513,-28.235,-8.48,-40.957,-32.258,-41.49,-25.537,-45.093,-55.724,-45.601,-28.124,-39.537,-27.992,-28.937,-48.582,-45.06,-62.239,-35.828,-40.532,-67.321,-62.065,-56.822,-56.237,-30.05,-29.278,-71.846,-23.324,-22.305,-46.018,-51.701,-68.976,-53.146,-62.836,-41.542,-20.119,-54.793,-56.097,-24.165,-44.034,-51.93,-39.417,-24.775,-45.778,-29.416,-54.006,-60.21,-34.587,-39.499,-36.622,-68.572,-35.971,-67.121,-61.502,-57.374,-59.662,-52.815,-61.659,-46.459,-55.984,-36.691,-65.355,-40.07,-42.271,-41.648,-41.797,-71.906,-61.388,-55.573,-56.711,-59.121,-72.308,-68.226,-85.509,-64.967,-64.801,-51.86,-41.517,-37.975,-51.151,-62.776,-63.151,-66.494,-62.054,-54.106,-69.033,-64.293,-54.543,-83.697,-62.585,-55.142,-35.426,-52.849,-71.982,-73.664,-92.222,-53.828,-61.648,-44.737,-42.956,-38.7,-53.417,-77.439,-49.683,-35.725,-54.303,-43.329,-73.841,-35.999,-90.1,-73.25,-87.057,-65.727,-87.187,-64.66,-67.009,-53.776,-53.091,-54.36,-55.947,-99.166,-66.062,-66.732,-59.92,-54.065,-35.876,-55.539,-37.985,-45.194,-47.89,-43.097,-34.922,-48.987,-59.229,-75.927,-91.785,-49.366,-46.713,-87.41,-69.667,-119.271,-65.324,-118.53,-82.137,-78.195,-58.482,-93.455,-101.067,-89.487,-109.964,-64.707,-70.795,-38.034,-94.295,-64.792,-86.073,-65.61,-48.659,-31.086,-33.723,-47.577,-31.373,-49.634,-50.282,-44.442,-52.772,-75.8,-74.173,-69.915,-78.977,-61.199,-60.684,-62.729,-63.916,-68.856,-94.228,-99.398,-69.347,-76.766,-89.122,-90.612,-99.755,-103.262,-106.943,-97.948,-63.252,-36.096,-90.868,-72.538,-120.765,-64.591,-74.052,-27.794,-38.073,-33.082,-38.852,-53.882,-52.611,-52.717,-57.34,-101.28
